0.85,0.18,11.44,-0.02,-0.00,-0.02,24.09
0.84,0.19,11.44,-0.02,-0.00,-0.02,24.09
0.83,0.18,11.45,-0.02,-0.01,-0.03,24.09
0.85,0.17,11.43,-0.02,-0.00,-0.02,24.10
0.85,0.16,11.44,-0.02,-0.00,-0.03,24.11
0.82,0.18,11.45,-0.02,-0.00,-0.02,24.10
0.81,0.18,11.45,-0.02,-0.00,-0.03,24.10
0.85,0.17,11.44,-0.02,-0.00,-0.03,24.10
0.85,0.16,11.44,-0.02,-0.00,-0.02,24.10
0.83,0.18,11.43,-0.02,-0.00,-0.02,24.10
0.84,0.15,11.44,-0.02,-0.00,-0.02,24.10
0.86,0.15,11.43,-0.02,-0.00,-0.02,24.10
0.83,0.17,11.43,-0.02,-0.00,-0.02,24.10
0.82,0.17,11.44,-0.02,-0.00,-0.02,24.10
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.10
0.86,0.16,11.44,-0.02,-0.01,-0.02,24.11
0.85,0.17,11.44,-0.02,-0.00,-0.02,24.11
0.82,0.17,11.44,-0.02,-0.00,-0.03,24.11
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.11
0.85,0.17,11.43,-0.02,-0.00,-0.02,24.11
0.84,0.16,11.44,-0.02,-0.00,-0.02,24.11
0.83,0.17,11.45,-0.02,-0.00,-0.03,24.10
0.83,0.17,11.44,-0.02,-0.01,-0.02,24.11
0.84,0.18,11.44,-0.02,-0.01,-0.02,24.10
0.84,0.17,11.45,-0.02,-0.01,-0.02,24.11
0.84,0.16,11.46,-0.02,-0.01,-0.03,24.11
0.83,0.17,11.44,-0.02,-0.00,-0.03,24.11
0.83,0.16,11.44,-0.02,-0.00,-0.02,24.11
0.83,0.17,11.43,-0.02,-0.00,-0.02,24.11
0.83,0.18,11.45,-0.02,-0.01,-0.02,24.11
0.85,0.18,11.43,-0.02,-0.01,-0.02,24.11
0.86,0.17,11.44,-0.02,-0.01,-0.02,24.11
0.86,0.17,11.43,-0.02,-0.00,-0.02,24.10
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.11
0.82,0.17,11.44,-0.02,-0.00,-0.02,24.11
0.83,0.17,11.43,-0.02,-0.00,-0.03,24.11
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.11
0.83,0.17,11.44,-0.02,-0.01,-0.03,24.11
0.84,0.17,11.44,-0.02,-0.01,-0.03,24.11
0.85,0.17,11.43,-0.02,-0.01,-0.02,24.11
0.86,0.16,11.45,-0.02,-0.00,-0.03,24.11
0.85,0.16,11.44,-0.02,-0.00,-0.02,24.11
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.11
0.84,0.17,11.42,-0.02,-0.00,-0.02,24.12
0.83,0.17,11.43,-0.02,-0.01,-0.02,24.12
0.83,0.17,11.43,-0.02,-0.00,-0.03,24.11
0.83,0.16,11.44,-0.02,-0.00,-0.03,24.12
0.85,0.16,11.44,-0.02,-0.01,-0.03,24.12
0.85,0.17,11.45,-0.02,-0.00,-0.03,24.11
0.84,0.17,11.45,-0.02,-0.01,-0.03,24.10
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.10
0.84,0.17,11.43,-0.02,-0.00,-0.03,24.10
0.83,0.17,11.43,-0.02,-0.00,-0.02,24.11
0.84,0.18,11.43,-0.02,-0.00,-0.02,24.12
0.85,0.18,11.43,-0.02,-0.00,-0.03,24.12
0.85,0.18,11.44,-0.02,-0.00,-0.03,24.12
0.84,0.17,11.43,-0.02,-0.00,-0.03,24.11
0.82,0.17,11.44,-0.02,-0.00,-0.03,24.11
0.83,0.17,11.45,-0.02,-0.00,-0.03,24.12
0.83,0.16,11.44,-0.02,-0.01,-0.02,24.11
0.84,0.17,11.44,-0.02,-0.00,-0.03,24.11
0.84,0.17,11.43,-0.02,-0.00,-0.03,24.11
0.84,0.16,11.44,-0.02,-0.00,-0.02,24.12
0.84,0.17,11.45,-0.02,-0.00,-0.02,24.11
0.84,0.17,11.45,-0.02,-0.00,-0.02,24.12
0.85,0.18,11.45,-0.02,-0.00,-0.02,24.12
0.83,0.17,11.46,-0.02,-0.00,-0.02,24.12
0.84,0.18,11.45,-0.02,-0.01,-0.02,24.12
0.84,0.17,11.45,-0.02,-0.01,-0.02,24.12
0.85,0.17,11.43,-0.02,-0.00,-0.02,24.12
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.12
0.84,0.17,11.45,-0.02,-0.00,-0.03,24.12
0.84,0.17,11.45,-0.02,-0.00,-0.02,24.12
0.84,0.17,11.45,-0.02,-0.00,-0.03,24.12
0.82,0.17,11.45,-0.02,-0.00,-0.03,24.12
0.83,0.17,11.45,-0.02,-0.01,-0.02,24.12
0.84,0.17,11.45,-0.02,-0.01,-0.03,24.12
0.85,0.17,11.44,-0.02,-0.01,-0.02,24.12
0.85,0.17,11.44,-0.02,-0.00,-0.02,24.12
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.12
0.83,0.17,11.45,-0.02,-0.01,-0.02,24.13
0.85,0.17,11.45,-0.02,-0.01,-0.02,24.13
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.13
0.83,0.17,11.44,-0.02,-0.00,-0.02,24.13
0.83,0.17,11.45,-0.02,-0.01,-0.02,24.12
0.85,0.16,11.44,-0.02,-0.01,-0.02,24.12
0.84,0.16,11.43,-0.02,-0.01,-0.02,24.13
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.12
0.83,0.18,11.43,-0.02,-0.00,-0.03,24.12
0.84,0.16,11.43,-0.02,-0.01,-0.03,24.12
0.84,0.16,11.43,-0.02,-0.01,-0.03,24.13
0.84,0.16,11.43,-0.02,-0.01,-0.03,24.13
0.85,0.16,11.43,-0.02,-0.01,-0.03,24.12
0.86,0.16,11.43,-0.02,-0.00,-0.03,24.13
0.85,0.17,11.44,-0.02,-0.00,-0.02,24.12
0.83,0.18,11.45,-0.02,-0.00,-0.02,24.12
0.82,0.19,11.45,-0.02,-0.01,-0.03,24.12
0.83,0.18,11.45,-0.02,-0.01,-0.02,24.12
0.85,0.17,11.44,-0.02,-0.01,-0.02,24.14
0.86,0.17,11.44,-0.02,-0.01,-0.03,24.13
0.84,0.17,11.45,-0.02,-0.00,-0.02,24.13
0.84,0.16,11.46,-0.02,-0.00,-0.02,24.13
0.85,0.16,11.45,-0.02,-0.00,-0.02,24.12
0.85,0.17,11.46,-0.02,-0.00,-0.02,24.13
0.84,0.18,11.45,-0.02,-0.00,-0.02,24.13
0.82,0.17,11.44,-0.02,-0.00,-0.03,24.12
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.13
0.86,0.17,11.44,-0.02,-0.01,-0.03,24.13
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.13
0.83,0.17,11.42,-0.02,-0.00,-0.02,24.13
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.13
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.13
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.14
0.83,0.16,11.43,-0.02,-0.01,-0.02,24.14
0.85,0.16,11.43,-0.02,-0.01,-0.02,24.14
0.85,0.16,11.43,-0.02,-0.00,-0.02,24.14
0.85,0.16,11.43,-0.02,-0.00,-0.02,24.13
0.85,0.17,11.43,-0.02,-0.00,-0.02,24.14
0.85,0.16,11.44,-0.02,-0.00,-0.03,24.14
0.83,0.17,11.45,-0.02,-0.00,-0.02,24.14
0.83,0.17,11.46,-0.02,-0.00,-0.02,24.14
0.85,0.17,11.45,-0.02,-0.01,-0.02,24.14
0.85,0.17,11.44,-0.02,-0.01,-0.03,24.14
0.85,0.17,11.45,-0.02,-0.01,-0.02,24.14
0.85,0.18,11.44,-0.02,-0.00,-0.02,24.14
0.84,0.17,11.44,-0.02,-0.00,-0.03,24.13
0.84,0.16,11.44,-0.02,-0.00,-0.02,24.13
0.85,0.16,11.43,-0.02,-0.00,-0.02,24.12
0.85,0.17,11.45,-0.02,-0.00,-0.02,24.12
0.85,0.17,11.43,-0.02,-0.00,-0.02,24.12
0.85,0.17,11.43,-0.02,-0.01,-0.02,24.13
0.85,0.17,11.44,-0.02,-0.00,-0.02,24.13
0.83,0.17,11.46,-0.02,-0.00,-0.02,24.13
0.84,0.17,11.46,-0.02,-0.00,-0.02,24.13
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.13
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.13
0.84,0.16,11.44,-0.02,-0.00,-0.02,24.13
0.85,0.17,11.43,-0.02,-0.00,-0.02,24.14
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.13
0.85,0.16,11.43,-0.02,-0.00,-0.02,24.14
0.84,0.16,11.44,-0.02,-0.00,-0.02,24.13
0.84,0.16,11.44,-0.02,-0.00,-0.02,24.13
0.85,0.17,11.42,-0.02,-0.01,-0.02,24.13
0.84,0.17,11.44,-0.02,-0.00,-0.03,24.14
0.84,0.16,11.44,-0.02,-0.00,-0.03,24.14
0.84,0.16,11.44,-0.02,-0.01,-0.03,24.13
0.84,0.16,11.43,-0.02,-0.00,-0.02,24.13
0.84,0.16,11.44,-0.02,-0.00,-0.03,24.13
0.84,0.17,11.43,-0.02,-0.00,-0.03,24.13
0.84,0.18,11.42,-0.02,-0.01,-0.03,24.13
0.84,0.17,11.43,-0.02,-0.00,-0.03,24.14
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.14
